scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-2B,maskratio,lower,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.010773,0.010345,0.011219,-0.010773,-0.010345,-0.011219,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.008289,0.007964,0.008629,-0.008289,-0.007964,-0.008629,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.005495,0.005208,0.005798,-0.005495,-0.005208,-0.005798,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,0.002354,0.002122,0.002616,-0.002354,-0.002122,-0.002616,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,0.01513,0.014714,0.015554,-0.01513,-0.014714,-0.015554,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,surgical_noDI_head,REF,OURS,1825,0.009441,0.009129,0.00977,-0.009441,-0.009129,-0.00977,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,frozen,frozen,REF,REF,1825,0.006843,0.006487,0.007217,-0.006843,-0.006487,-0.007217,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,full_ft_encoder,frozen,COMP,REF,1825,0.000728,0.000322,0.001122,-0.000728,-0.000322,-0.001122,True,0.0006,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,lpft_encoder,frozen,COMP,REF,1825,-0.004206,-0.004621,-0.003795,0.004206,0.004621,0.003795,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,peft_dora_encoder,frozen,COMP,REF,1825,-0.008566,-0.009036,-0.00812,0.008566,0.009036,0.00812,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,peft_lora_encoder,frozen,COMP,REF,1825,-0.011404,-0.011853,-0.010974,0.011404,0.011853,0.010974,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,pretrain_encoder,frozen,COMP,REF,1825,-0.002598,-0.002942,-0.002266,0.002598,0.002942,0.002266,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgery_raw_encoder,frozen,OURS,REF,1825,-0.008649,-0.009027,-0.008281,0.008649,0.009027,0.008281,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_3stage_DI_diheavy_encoder,frozen,OURS,REF,1825,-0.01202,-0.012405,-0.011648,0.01202,0.012405,0.011648,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_3stage_DI_encoder,frozen,OURS,REF,1825,-0.00828,-0.008656,-0.007906,0.00828,0.008656,0.007906,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_3stage_DI_head,frozen,OURS,REF,1825,-0.002598,-0.002942,-0.002266,0.002598,0.002942,0.002266,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_3stage_DI_intervene_encoder,frozen,OURS,REF,1825,-0.00464,-0.005002,-0.004288,0.00464,0.005002,0.004288,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_3stage_DI_replay25_encoder,frozen,OURS,REF,1825,-0.008609,-0.008982,-0.00825,0.008609,0.008982,0.00825,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_3stage_DI_tccaux_encoder,frozen,OURS,REF,1825,-0.010748,-0.011118,-0.010387,0.010748,0.011118,0.010387,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_autorgn_encoder,frozen,COMP,REF,1825,-0.00393,-0.004336,-0.003526,0.00393,0.004336,0.003526,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_intervene_wiseft_f30_encoder,frozen,OURS,REF,1825,-0.001447,-0.001793,-0.001119,0.001447,0.001793,0.001119,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_intervene_wiseft_f50_encoder,frozen,OURS,REF,1825,0.001347,0.001002,0.00168,-0.001347,-0.001002,-0.00168,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_intervene_wiseft_f70_encoder,frozen,OURS,REF,1825,0.004489,0.004147,0.004828,-0.004489,-0.004147,-0.004828,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,-0.008287,-0.008673,-0.007908,0.008287,0.008673,0.007908,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,maskratio,lower,raw,surgical_noDI_head,frozen,OURS,REF,1825,-0.002598,-0.002942,-0.002266,0.002598,0.002942,0.002266,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::maskratio
POC-2B,order,signed,raw,frozen,full_ft_encoder,REF,COMP,1825,-0.002346,-0.002853,-0.001831,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,lpft_encoder,REF,COMP,1825,0.000332,-0.000131,0.000827,,,,,0.1666,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.000244,-0.000256,0.000776,,,,,0.349,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,peft_lora_encoder,REF,COMP,1825,-0.000311,-0.000804,0.000216,,,,,0.2402,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,pretrain_encoder,REF,COMP,1825,0.00217,0.001753,0.002638,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgery_raw_encoder,REF,OURS,1825,-0.000998,-0.001462,-0.000538,,,,,0.0002,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,-0.001681,-0.002149,-0.001212,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,-1.7e-05,-0.000516,0.000488,,,,,0.957,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_3stage_DI_head,REF,OURS,1825,0.00217,0.001753,0.002638,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,-0.002423,-0.002912,-0.001929,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,-0.000583,-0.001068,-8.3e-05,,,,,0.0222,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,-0.002595,-0.003083,-0.002108,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,-0.001091,-0.001542,-0.000602,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,-0.002831,-0.00321,-0.002451,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,-0.002937,-0.003231,-0.002633,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,-0.00258,-0.002783,-0.002371,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,-0.001999,-0.002464,-0.001543,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,surgical_noDI_head,REF,OURS,1825,0.00217,0.001753,0.002638,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,frozen,frozen,REF,REF,1825,-0.00516,-0.00564,-0.004695,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,full_ft_encoder,frozen,COMP,REF,1825,-0.002814,-0.003478,-0.002173,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,lpft_encoder,frozen,COMP,REF,1825,-0.005491,-0.006187,-0.004847,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,peft_dora_encoder,frozen,COMP,REF,1825,-0.005404,-0.006115,-0.004747,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,peft_lora_encoder,frozen,COMP,REF,1825,-0.004848,-0.005527,-0.004215,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,pretrain_encoder,frozen,COMP,REF,1825,-0.00733,-0.008065,-0.006654,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgery_raw_encoder,frozen,OURS,REF,1825,-0.004162,-0.004735,-0.00359,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_3stage_DI_diheavy_encoder,frozen,OURS,REF,1825,-0.003478,-0.004076,-0.002897,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_3stage_DI_encoder,frozen,OURS,REF,1825,-0.005143,-0.005756,-0.004538,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_3stage_DI_head,frozen,OURS,REF,1825,-0.00733,-0.008065,-0.006654,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_3stage_DI_intervene_encoder,frozen,OURS,REF,1825,-0.002737,-0.003335,-0.002143,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_3stage_DI_replay25_encoder,frozen,OURS,REF,1825,-0.004577,-0.00521,-0.003975,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_3stage_DI_tccaux_encoder,frozen,OURS,REF,1825,-0.002564,-0.003168,-0.00198,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_autorgn_encoder,frozen,COMP,REF,1825,-0.004069,-0.004707,-0.003451,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_intervene_wiseft_f30_encoder,frozen,OURS,REF,1825,-0.002329,-0.002861,-0.001798,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_intervene_wiseft_f50_encoder,frozen,OURS,REF,1825,-0.002222,-0.002727,-0.001721,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_intervene_wiseft_f70_encoder,frozen,OURS,REF,1825,-0.00258,-0.003066,-0.002103,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_noDI_encoder,frozen,OURS,REF,1825,-0.003161,-0.003754,-0.002579,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_noDI_head,frozen,OURS,REF,1825,-0.00733,-0.008065,-0.006655,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,aot,higher,raw,frozen,full_ft_encoder,REF,COMP,1825,0.027671,0.019726,0.036164,0.027671,0.019726,0.036164,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,lpft_encoder,REF,COMP,1825,0.016986,0.010137,0.02411,0.016986,0.010137,0.02411,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.02137,0.014247,0.028767,0.02137,0.014247,0.028767,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.024932,0.01726,0.032877,0.024932,0.01726,0.032877,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,pretrain_encoder,REF,COMP,1825,0.016438,0.010065,0.023288,0.016438,0.010065,0.023288,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.027945,0.020274,0.03589,0.027945,0.020274,0.03589,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.027671,0.02,0.03589,0.027671,0.02,0.03589,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.031233,0.023562,0.039726,0.031233,0.023562,0.039726,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.028493,0.020822,0.036438,0.028493,0.020822,0.036438,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,0.028493,0.020822,0.036438,0.028493,0.020822,0.036438,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,0.020822,0.013425,0.028493,0.020822,0.013425,0.028493,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_3stage_DI_wiseft_encoder,REF,OURS,1825,0.006849,0.001096,0.012877,0.006849,0.001096,0.012877,True,0.024,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.021644,0.014247,0.029041,0.021644,0.014247,0.029041,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.009041,0.003288,0.015068,0.009041,0.003288,0.015068,True,0.0034,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.003562,-0.001918,0.009315,0.003562,-0.001918,0.009315,False,0.2322,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,-0.000822,-0.005205,0.003562,-0.000822,-0.005205,0.003562,False,0.7692,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,0.022466,0.015068,0.030411,0.022466,0.015068,0.030411,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,tov,higher,raw,frozen,full_ft_encoder,REF,COMP,1825,0.018767,0.013151,0.024521,0.018767,0.013151,0.024521,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,lpft_encoder,REF,COMP,1825,0.008356,0.003288,0.013288,0.008356,0.003288,0.013288,True,0.002,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.013699,0.008356,0.019178,0.013699,0.008356,0.019178,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.024384,0.018493,0.030548,0.024384,0.018493,0.030548,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,pretrain_encoder,REF,COMP,1825,0.02274,0.017123,0.028219,0.02274,0.017123,0.028219,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.013562,0.008356,0.019041,0.013562,0.008356,0.019041,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.006438,0.001096,0.011644,0.006438,0.001096,0.011644,True,0.0174,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.00726,0.002192,0.012329,0.00726,0.002192,0.012329,True,0.0066,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.006986,0.002055,0.011781,0.006986,0.002055,0.011781,True,0.0052,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,0.008904,0.003699,0.01411,0.008904,0.003699,0.01411,True,0.001,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,0.020685,0.015068,0.026301,0.020685,0.015068,0.026301,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_3stage_DI_wiseft_encoder,REF,OURS,1825,0.009726,0.005342,0.01411,0.009726,0.005342,0.01411,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.00726,0.002329,0.012329,0.00726,0.002329,0.012329,True,0.0054,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.003836,-0.000685,0.008219,0.003836,-0.000685,0.008219,False,0.1016,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.000548,-0.003699,0.004658,0.000548,-0.003699,0.004658,False,0.8156,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,-0.002329,-0.006438,0.001781,-0.002329,-0.006438,0.001781,False,0.281,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,0.007808,0.002466,0.012877,0.007808,0.002466,0.012877,True,0.0048,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,pace,higher,raw,frozen,full_ft_encoder,REF,COMP,1825,0.023744,0.013881,0.03379,0.023744,0.013881,0.03379,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,lpft_encoder,REF,COMP,1825,0.033242,0.023379,0.043105,0.033242,0.023379,0.043105,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.023562,0.012968,0.034155,0.023562,0.012968,0.034155,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.016804,0.007306,0.026484,0.016804,0.007306,0.026484,True,0.0006,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,pretrain_encoder,REF,COMP,1825,0.00968,0.000183,0.019178,0.00968,0.000183,0.019178,True,0.0454,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.010594,0.001461,0.019543,0.010594,0.001461,0.019543,True,0.0218,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.021735,0.012055,0.031416,0.021735,0.012055,0.031416,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.010228,0.000731,0.019909,0.010228,0.000731,0.019909,True,0.0342,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.011689,0.00274,0.021005,0.011689,0.00274,0.021005,True,0.0144,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_3stage_DI_replay25_encoder,REF,OURS,1825,0.017169,0.007854,0.026484,0.017169,0.007854,0.026484,True,0.0004,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_3stage_DI_tccaux_encoder,REF,OURS,1825,0.023927,0.014429,0.033425,0.023927,0.014429,0.033425,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_3stage_DI_wiseft_encoder,REF,OURS,1825,0.03726,0.027032,0.047671,0.03726,0.027032,0.047671,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.018813,0.00895,0.028493,0.018813,0.00895,0.028493,True,0.0002,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.004932,-0.00347,0.013151,0.004932,-0.00347,0.013151,False,0.2464,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.01589,0.008219,0.02411,0.01589,0.008219,0.02411,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,0.013333,0.004932,0.021918,0.013333,0.004932,0.021918,True,0.0034,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-2B,pace,higher,raw,frozen,surgical_noDI_encoder,REF,OURS,1825,0.029041,0.019178,0.038904,0.029041,0.019178,0.038904,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::pace
POC-1B,act,higher,pp,frozen,full_ft_encoder,REF,COMP,1825,-8.4384,-10.6849,-6.3562,-8.4384,-10.6849,-6.3562,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,lpft_encoder,REF,COMP,1825,-3.6164,-5.863,-1.4247,-3.6164,-5.863,-1.4247,True,0.0016,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,peft_dora_encoder,REF,COMP,1825,-5.0959,-7.2877,-2.9589,-5.0959,-7.2877,-2.9589,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,peft_lora_encoder,REF,COMP,1825,-4.2192,-6.411,-2.0274,-4.2192,-6.411,-2.0274,True,0.0002,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,pretrain_encoder,REF,COMP,1825,-6.8493,-9.0959,-4.6027,-6.8493,-9.0959,-4.6027,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgery_raw_encoder,REF,OURS,1825,-5.5342,-7.7808,-3.3425,-5.5342,-7.7808,-3.3425,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,-5.8082,-8.1096,-3.6712,-5.8082,-8.1096,-3.6712,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,-5.2055,-7.4521,-3.0324,-5.2055,-7.4521,-3.0324,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,-4.8219,-7.0137,-2.6301,-4.8219,-7.0137,-2.6301,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_autorgn_encoder,REF,COMP,1825,-7.2329,-9.4247,-5.1507,-7.2329,-9.4247,-5.1507,True,0.0,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,-3.3425,-5.5342,-1.2603,-3.3425,-5.5342,-1.2603,True,0.0028,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,-2.6301,-4.8219,-0.5479,-2.6301,-4.8219,-0.5479,True,0.0192,probe_action/probe_paired_delta.json
POC-1B,act,higher,pp,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,-2.6301,-4.6027,-0.6575,-2.6301,-4.6027,-0.6575,True,0.0094,probe_action/probe_paired_delta.json
POC-1B,mcos,higher,raw,frozen,full_ft_encoder,REF,COMP,1825,-0.082638,-0.0851,-0.080187,-0.082638,-0.0851,-0.080187,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,lpft_encoder,REF,COMP,1825,-0.030551,-0.031746,-0.029399,-0.030551,-0.031746,-0.029399,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,peft_dora_encoder,REF,COMP,1825,-0.06078,-0.062812,-0.058749,-0.06078,-0.062812,-0.058749,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,peft_lora_encoder,REF,COMP,1825,-0.060725,-0.062755,-0.058695,-0.060725,-0.062755,-0.058695,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,pretrain_encoder,REF,COMP,1825,-0.047411,-0.049036,-0.045815,-0.047411,-0.049036,-0.045815,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,surgery_raw_encoder,REF,OURS,1825,-0.052691,-0.054397,-0.050964,-0.052691,-0.054397,-0.050964,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,-0.041107,-0.04261,-0.039656,-0.041107,-0.04261,-0.039656,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
POC-1B,mcos,higher,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,-0.040307,-0.041805,-0.038855,-0.040307,-0.041805,-0.038855,True,0.0,probe_motion_cos/probe_motion_cos_paired.json
