scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-2B,order,signed,raw,surgical_3stage_DI_tccaux_encoder,surgical_autorgn_encoder,OURS,COMP,1825,0.001505,0.001184,0.00183,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.00174,-0.002053,-0.001425,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.001847,-0.002186,-0.001516,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.001489,-0.001866,-0.001126,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_autorgn_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.000908,-0.001198,-0.000619,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,order,signed,raw,surgical_autorgn_encoder,surgical_noDI_head,COMP,OURS,1825,0.003261,0.002896,0.003633,,,,,0.0,predictor_temporal/predictor_temporal_per_variant.json::order
POC-2B,aot,higher,raw,full_ft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.000274,-0.005753,0.006575,0.000274,-0.005753,0.006575,False,0.9654,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.0,-0.006301,0.006027,0.0,-0.006301,0.006027,False,1.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.003562,-0.001918,0.009041,0.003562,-0.001918,0.009041,False,0.2186,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.000822,-0.005479,0.007123,0.000822,-0.005479,0.007123,False,0.8386,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.000822,-0.005753,0.007123,0.000822,-0.005753,0.007123,False,0.8278,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,-0.006849,-0.012877,-0.00137,-0.006849,-0.012877,-0.00137,True,0.0204,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.020822,-0.027671,-0.014521,-0.020822,-0.027671,-0.014521,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.01863,-0.025205,-0.012329,-0.01863,-0.025205,-0.012329,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.02411,-0.031781,-0.016986,-0.02411,-0.031781,-0.016986,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.028493,-0.036438,-0.021096,-0.028493,-0.036438,-0.021096,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,full_ft_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.005205,-0.011233,0.000548,-0.005205,-0.011233,0.000548,False,0.0942,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.010959,0.005479,0.016986,0.010959,0.005479,0.016986,True,0.0002,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.010685,0.004932,0.016986,0.010685,0.004932,0.016986,True,0.0006,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.014247,0.008767,0.020274,0.014247,0.008767,0.020274,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.011507,0.005753,0.017808,0.011507,0.005753,0.017808,True,0.0002,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.011507,0.005205,0.017831,0.011507,0.005205,0.017831,True,0.0012,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.003836,-0.001096,0.008767,0.003836,-0.001096,0.008767,False,0.1486,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.010137,-0.01589,-0.004932,-0.010137,-0.01589,-0.004932,True,0.0004,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.007945,-0.013425,-0.002466,-0.007945,-0.013425,-0.002466,True,0.004,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.013425,-0.019178,-0.007671,-0.013425,-0.019178,-0.007671,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.017808,-0.02411,-0.011781,-0.017808,-0.02411,-0.011781,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,lpft_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.005479,0.0,0.011233,0.005479,0.0,0.011233,False,0.0562,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.006575,0.000822,0.012603,0.006575,0.000822,0.012603,True,0.0272,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.006301,0.000274,0.012603,0.006301,0.000274,0.012603,True,0.05,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.009863,0.00411,0.016164,0.009863,0.00411,0.016164,True,0.0016,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.007123,0.001096,0.013151,0.007123,0.001096,0.013151,True,0.0246,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.007123,0.000822,0.013425,0.007123,0.000822,0.013425,True,0.0322,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,-0.000548,-0.006301,0.005205,-0.000548,-0.006301,0.005205,False,0.9036,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.014521,-0.020822,-0.008767,-0.014521,-0.020822,-0.008767,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.012329,-0.01863,-0.006027,-0.012329,-0.01863,-0.006027,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.017808,-0.024384,-0.011507,-0.017808,-0.024384,-0.011507,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.022192,-0.029041,-0.015342,-0.022192,-0.029041,-0.015342,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_dora_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.001096,-0.004384,0.006301,0.001096,-0.004384,0.006301,False,0.7112,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.003014,-0.00274,0.008767,0.003014,-0.00274,0.008767,False,0.3232,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.00274,-0.00274,0.008493,0.00274,-0.00274,0.008493,False,0.3632,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.006301,0.000822,0.012055,0.006301,0.000822,0.012055,True,0.034,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.003562,-0.001644,0.009041,0.003562,-0.001644,0.009041,False,0.2122,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.003562,-0.002466,0.009041,0.003562,-0.002466,0.009041,False,0.2348,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,-0.00411,-0.009863,0.00137,-0.00411,-0.009863,0.00137,False,0.1548,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.018082,-0.024384,-0.012329,-0.018082,-0.024384,-0.012329,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.01589,-0.022192,-0.009863,-0.01589,-0.022192,-0.009863,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.02137,-0.028219,-0.015342,-0.02137,-0.028219,-0.015342,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.025753,-0.033151,-0.018904,-0.025753,-0.033151,-0.018904,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,peft_lora_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.002466,-0.007671,0.002466,-0.002466,-0.007671,0.002466,False,0.369,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,0.011507,0.005753,0.017808,0.011507,0.005753,0.017808,True,0.0002,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.011233,0.00411,0.01863,0.011233,0.00411,0.01863,True,0.0024,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.014795,0.008219,0.021644,0.014795,0.008219,0.021644,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.012055,0.004932,0.019178,0.012055,0.004932,0.019178,True,0.0006,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.012055,0.004932,0.019452,0.012055,0.004932,0.019452,True,0.0022,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.004384,-0.001096,0.010137,0.004384,-0.001096,0.010137,False,0.1422,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.009589,-0.015342,-0.00411,-0.009589,-0.015342,-0.00411,True,0.0004,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.007397,-0.012877,-0.002192,-0.007397,-0.012877,-0.002192,True,0.0066,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.012877,-0.019178,-0.006849,-0.012877,-0.019178,-0.006849,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.01726,-0.023288,-0.011507,-0.01726,-0.023288,-0.011507,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,pretrain_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.006027,-0.000274,0.012329,0.006027,-0.000274,0.012329,False,0.0632,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgery_raw_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.006301,-0.012055,-0.000822,-0.006301,-0.012055,-0.000822,True,0.0284,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_3stage_DI_diheavy_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.006027,-0.012603,0.000274,-0.006027,-0.012603,0.000274,False,0.0712,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_3stage_DI_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.009589,-0.016164,-0.003288,-0.009589,-0.016164,-0.003288,True,0.0036,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_3stage_DI_intervene_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.006849,-0.013151,-0.000548,-0.006849,-0.013151,-0.000548,True,0.034,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_3stage_DI_replay25_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.006849,-0.013151,-0.000548,-0.006849,-0.013151,-0.000548,True,0.0404,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_3stage_DI_tccaux_encoder,surgical_autorgn_encoder,OURS,COMP,1825,0.000822,-0.004658,0.006301,0.000822,-0.004658,0.006301,False,0.8304,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_3stage_DI_wiseft_encoder,surgical_autorgn_encoder,OURS,COMP,1825,0.014795,0.008607,0.021096,0.014795,0.008607,0.021096,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.012603,-0.018904,-0.006575,-0.012603,-0.018904,-0.006575,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.018082,-0.024932,-0.011781,-0.018082,-0.024932,-0.011781,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.022466,-0.029315,-0.015616,-0.022466,-0.029315,-0.015616,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,aot,higher,raw,surgical_autorgn_encoder,surgical_noDI_encoder,COMP,OURS,1825,0.000822,-0.004658,0.006301,0.000822,-0.004658,0.006301,False,0.7934,encoder_temporal/encoder_temporal_per_variant.json::aot
POC-2B,tov,higher,raw,full_ft_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.005205,-0.010411,0.0,-0.005205,-0.010411,0.0,False,0.0574,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.012329,-0.016849,-0.007808,-0.012329,-0.016849,-0.007808,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.011507,-0.016301,-0.006986,-0.011507,-0.016301,-0.006986,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.011781,-0.017123,-0.006551,-0.011781,-0.017123,-0.006551,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,-0.009863,-0.015068,-0.004795,-0.009863,-0.015068,-0.004795,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.001918,-0.003151,0.007011,0.001918,-0.003151,0.007011,False,0.4754,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.009041,-0.014521,-0.003562,-0.009041,-0.014521,-0.003562,True,0.0008,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.014932,-0.020137,-0.009726,-0.014932,-0.020137,-0.009726,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.018219,-0.023425,-0.013151,-0.018219,-0.023425,-0.013151,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.021096,-0.026301,-0.01589,-0.021096,-0.026301,-0.01589,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,full_ft_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.010959,-0.015616,-0.006301,-0.010959,-0.015616,-0.006301,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.005205,0.001096,0.009315,0.005205,0.001096,0.009315,True,0.016,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.001918,-0.006232,0.002466,-0.001918,-0.006232,0.002466,False,0.4152,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.001096,-0.005479,0.003425,-0.001096,-0.005479,0.003425,False,0.6434,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.00137,-0.005205,0.002466,-0.00137,-0.005205,0.002466,False,0.5132,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,0.000548,-0.003425,0.004521,0.000548,-0.003425,0.004521,False,0.8106,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.012329,0.007534,0.01726,0.012329,0.007534,0.01726,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,0.00137,-0.003055,0.005753,0.00137,-0.003055,0.005753,False,0.567,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.004521,-0.008356,-0.000685,-0.004521,-0.008356,-0.000685,True,0.0256,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.007808,-0.012055,-0.003562,-0.007808,-0.012055,-0.003562,True,0.0008,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.010685,-0.015205,-0.006301,-0.010685,-0.015205,-0.006301,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,lpft_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.000548,-0.004795,0.003836,-0.000548,-0.004795,0.003836,False,0.8208,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.000137,-0.004384,0.003973,-0.000137,-0.004384,0.003973,False,0.9866,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.00726,-0.011918,-0.002603,-0.00726,-0.011918,-0.002603,True,0.0038,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.006438,-0.011233,-0.001507,-0.006438,-0.011233,-0.001507,True,0.0106,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.006712,-0.010822,-0.00274,-0.006712,-0.010822,-0.00274,True,0.0016,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,-0.004795,-0.009178,-0.000274,-0.004795,-0.009178,-0.000274,True,0.0378,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,0.006986,0.002603,0.011233,0.006986,0.002603,0.011233,True,0.0008,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.003973,-0.008493,0.000411,-0.003973,-0.008493,0.000411,False,0.079,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.009863,-0.014658,-0.005205,-0.009863,-0.014658,-0.005205,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.013151,-0.017945,-0.00863,-0.013151,-0.017945,-0.00863,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.016027,-0.021096,-0.011096,-0.016027,-0.021096,-0.011096,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_dora_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.00589,-0.010274,-0.001233,-0.00589,-0.010274,-0.001233,True,0.013,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.010822,-0.016027,-0.006027,-0.010822,-0.016027,-0.006027,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.017945,-0.022877,-0.013151,-0.017945,-0.022877,-0.013151,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.017123,-0.022055,-0.012466,-0.017123,-0.022055,-0.012466,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.017397,-0.023014,-0.011837,-0.017397,-0.023014,-0.011837,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_3stage_DI_replay25_encoder,COMP,OURS,1825,-0.015479,-0.020822,-0.010411,-0.015479,-0.020822,-0.010411,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_3stage_DI_tccaux_encoder,COMP,OURS,1825,-0.003699,-0.008904,0.001507,-0.003699,-0.008904,0.001507,False,0.1706,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_3stage_DI_wiseft_encoder,COMP,OURS,1825,-0.014658,-0.020548,-0.008904,-0.014658,-0.020548,-0.008904,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.020548,-0.026027,-0.015205,-0.020548,-0.026027,-0.015205,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.023836,-0.029452,-0.018493,-0.023836,-0.029452,-0.018493,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.026712,-0.032329,-0.021233,-0.026712,-0.032329,-0.021233,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
POC-2B,tov,higher,raw,peft_lora_encoder,surgical_noDI_encoder,COMP,OURS,1825,-0.016575,-0.02137,-0.011644,-0.016575,-0.02137,-0.011644,True,0.0,encoder_temporal/encoder_temporal_per_variant.json::tov
