clip_key,section,base_video_id,chunk,video_id,clip_index,duration_sec,size_mb,status
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-140.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,140,7.63,1.17,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-141.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,141,9.27,1.39,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-142.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,142,5.33,0.72,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-143.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,143,5.33,0.72,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-144.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,144,5.33,0.76,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-145.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,145,5.33,0.8,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-146.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,146,9.1,1.42,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-147.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,147,7.47,1.41,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-148.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,148,9.93,1.66,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-149.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,149,5.33,0.88,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-150.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,150,9.77,1.72,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-151.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,151,9.07,1.58,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-152.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,152,8.0,1.32,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-153.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,153,8.3,1.36,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-154.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,154,7.7,1.26,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-155.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,155,7.87,1.09,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-156.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,156,6.1,0.83,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-157.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,157,6.3,0.94,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-158.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,158,8.2,1.34,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-159.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,159,8.87,1.34,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-160.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,160,8.6,1.47,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-161.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,161,9.4,1.69,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-162.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,162,8.67,1.45,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-163.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,163,8.1,1.4,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-164.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,164,7.9,1.35,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-165.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,165,5.33,0.91,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-166.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,166,9.57,1.57,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-167.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,167,7.7,1.21,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-168.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,168,10.0,1.76,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-169.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,169,5.13,0.91,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-170.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,170,8.67,1.69,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-171.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,171,6.93,1.22,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-172.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,172,7.57,1.35,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-173.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,173,4.37,0.75,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-174.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,174,9.4,1.33,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-175.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,175,8.73,1.35,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-176.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,176,8.47,1.4,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-177.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,177,9.47,1.73,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-178.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,178,8.9,1.42,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-179.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,179,7.1,0.94,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-180.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,180,7.53,0.87,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-181.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,181,8.77,1.24,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-182.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,182,9.43,1.19,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-183.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,183,7.3,1.06,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-184.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,184,8.9,1.38,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-185.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,185,9.03,1.4,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-186.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,186,7.7,1.24,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-187.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,187,9.1,1.43,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-188.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,188,6.9,1.07,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-189.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,189,9.83,1.61,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-190.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,190,9.0,1.41,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-191.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,191,7.83,1.07,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-192.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,192,10.0,1.45,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-193.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,193,6.0,0.78,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-194.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,194,5.33,0.69,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-195.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,195,5.33,0.72,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-196.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,196,5.33,0.82,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-197.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,197,5.33,0.69,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-198.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,198,5.33,0.9,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-199.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,199,5.33,0.81,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-200.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,200,5.33,0.86,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-201.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,201,5.33,0.73,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-202.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,202,10.0,1.54,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-203.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,203,6.0,0.8,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-204.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,204,5.33,0.59,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-205.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,205,5.23,0.7,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-206.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,206,5.43,0.7,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-207.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,207,9.33,1.36,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-208.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,208,6.67,0.64,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-209.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,209,5.33,0.65,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-210.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,210,5.17,0.75,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-211.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,211,6.53,1.08,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-212.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,212,9.67,1.03,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-213.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,213,8.23,0.96,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-214.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,214,7.73,1.01,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-215.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,215,6.1,1.06,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-216.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,216,8.5,1.54,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-217.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,217,9.73,1.55,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-218.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,218,10.0,1.82,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-219.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,219,10.0,1.74,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-220.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,220,8.77,1.42,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-221.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,221,5.57,1.16,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-222.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,222,9.4,1.04,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-223.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,223,9.87,1.42,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-224.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,224,5.03,0.82,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-225.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,225,6.2,0.83,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-226.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,226,8.2,0.94,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-227.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,227,9.63,1.03,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-228.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,228,8.57,1.09,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-229.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,229,8.23,1.22,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-230.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,230,9.53,1.72,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-231.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,231,8.2,1.37,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-232.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,232,7.8,1.11,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-233.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,233,5.33,0.67,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-234.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,234,5.33,0.65,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-235.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,235,5.33,0.67,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-236.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,236,5.33,0.63,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-237.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,237,5.33,0.66,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-238.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,238,7.8,0.97,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-239.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,239,8.93,1.12,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-240.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,240,9.93,1.28,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-241.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,241,6.43,0.85,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-242.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,242,9.57,1.72,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-243.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,243,5.33,0.88,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-244.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,244,8.67,1.3,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-245.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,245,7.33,0.84,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-246.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,246,5.33,0.73,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-247.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,247,5.33,0.68,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-248.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,248,10.0,0.97,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-249.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,249,8.73,0.95,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-250.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,250,4.4,0.62,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-251.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,251,10.0,0.97,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-252.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,252,5.43,0.66,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-253.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,253,9.43,1.39,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-254.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,254,8.5,1.3,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-255.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,255,8.7,1.14,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-256.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,256,9.47,1.39,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-257.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,257,5.33,0.78,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-258.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,258,5.33,0.73,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-259.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,259,5.33,0.67,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-260.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,260,5.33,0.78,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-261.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,261,10.0,1.65,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-262.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,262,10.0,1.02,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-263.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,263,8.37,0.96,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-264.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,264,8.97,1.55,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-265.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,265,8.67,1.52,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-266.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,266,7.03,1.11,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-267.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,267,6.97,1.16,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-268.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,268,7.37,1.11,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-269.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,269,7.73,1.3,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-270.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,270,10.0,1.27,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-271.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,271,9.07,1.04,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-272.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,272,8.6,1.51,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-273.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,273,9.73,1.66,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-274.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,274,7.4,1.27,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-275.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,275,8.1,1.3,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-276.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,276,5.33,0.85,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-277.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,277,8.43,1.46,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-278.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,278,7.57,1.5,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-279.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,279,9.23,2.1,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-280.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,280,9.23,1.36,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-281.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,281,8.2,1.02,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-282.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,282,5.33,0.48,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-283.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,283,5.33,0.56,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-284.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,284,10.0,1.01,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-285.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,285,9.87,1.11,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-286.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,286,10.0,1.27,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-287.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,287,10.0,1.61,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-288.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,288,8.67,1.49,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-289.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,289,8.47,1.15,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-290.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,290,5.17,0.82,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-291.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,291,10.0,1.41,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-292.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,292,10.0,1.45,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-293.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,293,10.0,1.51,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-294.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,294,10.0,1.27,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-295.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,295,4.5,0.52,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-296.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,296,10.0,1.3,ok
tier1/kolkata/walking/_NYJec9eOHM/_NYJec9eOHM-297.mp4,tier1/kolkata/walking,_NYJec9eOHM,,_NYJec9eOHM,297,8.27,1.17,ok
